"bam_id","abbreviation","label","author_latin","author_certain","dump_id","author_english","modern_geographic_identity","ancient_geographic_identity","pleiades_id","x","y","century","start1","start2","start3","start4","start","startb","end2","end","century_certain","date_of_birth","date_of_birth_start",,"date_of_birth_end","date_of_birth_certain","date_of_death","date_of_death_start","date_of_death_end","date_of_death_certain","date_of_death_marker","floruit","floruit_start","floruit_end","floruit_certain","floruit_marker","late_antique","christian"
"1769",,"Vigilii vita et passio","Vigilii vita et passio",,"5545",,,,,,,"CE 6 (?)","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","f",,,"1/1/",,,,,,,,,,,,,,
"115",,"Acta et passio beatissimae martyris Caeciliae, Valeriani et Tiburtii","Acta et passio beatissimae martyris Caeciliae, Valeriani et Tiburtii",,"5437",,,,,,,"CE 6?","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","f",,,"1/1/",,,,,,,,,,,,,,
"199","Hist.Ap.","Anonymous","Anonymous",,"3022",,,,,,,"CE 6?","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","f",,,"1/1/",,,,,,,,,,,,,,
"703","Eugr.","Eugraphius","Eugraphius",,"2332",,,,,,,"CE 6?","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","f",,,"1/1/",,,,,,,,,,,,,,
"1352",,"Passio S. Torpetis Pisani","Passio S. Torpetis Pisani",,"5239",,,,,,,"CE 6?","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","f",,,"1/1/",,,,,,,,,,,,,,
"1303",,"Passio Concordii presbyteri","Passio Concordii presbyteri",,"5454",,,,,,,"CE 6?","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","f",,,"1/1/",,,,,,,,,,,,,,
"1312",,"Passio S. Ambrosii Ferentinensis","Passio S. Ambrosii Ferentinensis",,"5462",,,,,,,"CE 6?","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","f",,,"1/1/",,,,,,,,,,,,,,
"1316",,"Passio S. Clementis","Passio S. Clementis",,"5466",,,,,,,"CE 6?","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","f",,,"1/1/",,,,,,,,,,,,,,
"1317",,"Passio S. Cornelii Papae","Passio S. Cornelii Papae",,"5467",,,,,,,"CE 6?","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","f",,,"1/1/",,,,,,,,,,,,,,
"1319",,"Passio S. Domnini Parmensis","Passio S. Domnini Parmensis",,"5469",,,,,,,"CE 6?","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","f",,,"1/1/",,,,,,,,,,,,,,
"1330",,"Passio S. Iulianae Nicomediae","Passio S. Iulianae Nicomediae",,"5480",,,,,,,"CE 6?","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","f",,,"1/1/",,,,,,,,,,,,,,
"1333",,"Passio S. Luciae","Passio S. Luciae",,"5483",,,,,,,"CE 6?","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","f",,,"1/1/",,,,,,,,,,,,,,
"1338",,"Passio S. Pimenii","Passio S. Pimenii",,"5488",,,,,,,"CE 6?","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","f",,,"1/1/",,,,,,,,,,,,,,
"1349",,"Passio S. Susannae","Passio S. Susannae",,"5499",,,,,,,"CE 6?","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","f",,,"1/1/",,,,,,,,,,,,,,
"1351",,"Passio S. Symphorosae et vii filiorum martyrum","Passio S. Symphorosae et vii filiorum martyrum",,"5501",,,,,,,"CE 6?","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","f",,,"1/1/",,,,,,,,,,,,,,
"1354",,"Passio S. Urbani I Papae","Passio S. Urbani I Papae",,"5503",,,,,,,"CE 6?","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","f",,,"1/1/",,,,,,,,,,,,,,
"1357",,"Passio SS. Anastasiae, Chrysogoni, Chyoniae, Irenes et Agapes, Theodotae","Passio SS. Anastasiae, Chrysogoni, Chyoniae, Irenes et Agapes, Theodotae",,"5507",,,,,,,"CE 6?","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","f",,,"1/1/",,,,,,,,,,,,,,
"1362",,"Passio SS. Chrysanthi et Dariae","Passio SS. Chrysanthi et Dariae",,"5512",,,,,,,"CE 6?","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","f",,,"1/1/",,,,,,,,,,,,,,
"1363",,"Passio SS. Donati et Hilariani","Passio SS. Donati et Hilariani",,"5513",,,,,,,"CE 6?","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","f",,,"1/1/",,,,,,,,,,,,,,
"1370",,"Passio SS. Firmi et Rustici","Passio SS. Firmi et Rustici",,"5520",,,,,,,"CE 6?","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","f",,,"1/1/",,,,,,,,,,,,,,
"1376",,"Passio SS. Marii, Marthae et sociorum","Passio SS. Marii, Marthae et sociorum",,"5526",,,,,,,"CE 6?","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","f",,,"1/1/",,,,,,,,,,,,,,
"1379",,"Passio SS. Nerei Achillei et sociorum","Passio SS. Nerei Achillei et sociorum",,"5529",,,,,,,"CE 6?","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","f",,,"1/1/",,,,,,,,,,,,,,
"1380",,"Passio SS. Primi et Feliciani","Passio SS. Primi et Feliciani",,"5530",,,,,,,"CE 6?","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","f",,,"1/1/",,,,,,,,,,,,,,
"1392",,"Passiones S. Bonosae","Passiones S. Bonosae",,"5539",,,,,,,"CE 6?","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","f",,,"1/1/",,,,,,,,,,,,,,
"1796",,"Vita S. Dalmatii","Vita S. Dalmatii",,"5553",,,,,,,"CE 6?","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","f",,,"1/1/",,,,,,,,,,,,,,
"1806",,"Vita S. Valentini episcopi Interamnensis","Vita S. Valentini episcopi Interamnensis",,"5563",,,,,,,"CE 6?","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","f",,,"1/1/",,,,,,,,,,,,,,
"1809",,"Vita et passio SS. Marcelli et Apulei","Vita et passio SS. Marcelli et Apulei",,"5548",,,,,,,"CE 6?","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","f",,,"1/1/",,,,,,,,,,,,,,
"1057","Leg.Vis.","Leges Visigothorum / Liber Iudiciorum","Leges Visigothorum / Liber Iudiciorum",,"3406",,,,,,,"CE 5-7","401",1,1,401,"1/1/401","0401-01-01","700","12/31/700","t",,,"1/1/",,,,,,,,,,,,,"Y",
"1056","Leg.Ang.","Leges Anglorum ","Leges Anglorum ",,"3405",,,,,,,"CE 6-7","501",1,1,501,"1/1/501","0501-01-01","700","12/31/700","t","CE 560",560,"1/1/560",560,,"CE 616",616,616,,,"c. CE 589-616","1/1/589","12/31/616","f",,"Y",
"1322",,"Passio S. Feliciani episcopi Fulginatis","Passio S. Feliciani episcopi Fulginatis",,"5472",,,,,,,"CE 6-7","501",1,1,501,"1/1/501","0501-01-01","700","12/31/700","t",,,"1/1/",,,,,,,,,,,,,,
"1327",,"Passio S. Genesii martyris","Passio S. Genesii martyris",,"5477",,,,,,,"CE 6-7","501",1,1,501,"1/1/501","0501-01-01","700","12/31/700","t",,,"1/1/",,,,,,,,,,,,,,
"1367",,"Passio SS. Felicis et Adaucti","Passio SS. Felicis et Adaucti",,"5517",,,,,,,"CE 6-7","501",1,1,501,"1/1/501","0501-01-01","700","12/31/700","t",,,"1/1/",,,,,,,,,,,,,,
"171","Altercat.Hadrian.EtEpict.","Altercatio Hadriani Augusti et Epicteti Philosophi","Altercatio Hadriani Augusti et Epicteti Philosophi",,"317",,,,,,,"CE 6/7","501",1,1,501,"1/1/501","0501-01-01","700","12/31/700","t",,,"1/1/",,,,,,,,,,,,,,
"1714","Trib.Marian.","Tribunus Marianus","Tribunus Marianus",,"5071",,,,,,,"CE 6/7","501",1,1,501,"1/1/501","0501-01-01","700","12/31/700","t",,,"1/1/",,,,,,,,,,,,,,
"1821","Wamb.","Wamba, rex Visigothorum","Wamba, rex Visigothorum",,"5428",,,,,,,"CE 7","601",1,1,601,"1/1/601","0601-01-01","700","12/31/700","t",,,"1/1/",,,,,,,,"CE 672-680","1/1/672","12/31/680",,,,
"490","Chin.","Chintila, rex Visigothorum","Chintila, rex Visigothorum",,"1521",,,,,,,"CE 7","601",1,1,601,"1/1/601","0601-01-01","700","12/31/700","t",,,"1/1/",,,,,,,,"CE 636 - 640","1/1/636","12/31/640",,,,
"633","Din.","Dinothus abbas","Dinothus abbas",,"2111",,,,,,,"CE 7","601",1,1,601,"1/1/601","0601-01-01","700","12/31/700","t",,,"1/1/",,,,,,,,,,,,,,"Y"
"993","Ion.","Ionas Bobiensis","Ionas Bobiensis",,"3119",,,,,,,"CE 7","601",1,1,601,"1/1/601","0601-01-01","700","12/31/700","t",,,"1/1/",,,,,,,,,,,,,,
"1000","Isid(Ps).","Isidorus Hispalensis (Ps)","Isidorus Hispalensis (Ps)",,"3155",,,,,,,"CE 7","601",1,1,601,"1/1/601","0601-01-01","700","12/31/700","t",,,"1/1/",,,,,,,,,,,,,,"Y"
"1780","Virg.","Virgilius Maro","Virgilius Maro",,"5326",,,,,,,"CE 7","601",1,1,601,"1/1/601","0601-01-01","700","12/31/700","t",,,"1/1/",,,,,,,,,,,,,,
"1837","Epitaph.Sabin.","anonymous","anonymous",,"2291",,,,,,,"CE 7","601",1,1,601,"1/1/601","0601-01-01","700","12/31/700","t",,,"1/1/",,,,,,,,,,,,,,
"1860","Vers.adDeum.",,,,"5254",,,,,,,"CE 7","601",1,1,601,"1/1/601","0601-01-01","700","12/31/700","t",,,"1/1/",,,,,,,,,,,,,,
"1866","Vers.deBob.",,,,"5255",,,,,,,"CE 7","601",1,1,601,"1/1/601","0601-01-01","700","12/31/700","t",,,"1/1/",,,,,,,,,,,,,,
"1831","Carm.Navale.","anonymous","anonymous",,"1360",,,,,,,"CE 7th","601",1,1,601,"1/1/601","0601-01-01","700","12/31/700","t",,,"1/1/",,,,,,,,,,,,,,
"1832","Carm.DeNom.Lit.","anonymous","anonymous",,"1355",,,,,,,"CE 7th","601",1,1,601,"1/1/601","0601-01-01","700","12/31/700","t",,,"1/1/",,,,,,,,,,,,,,
"143","Aen.Mer.","Aenigmata Merovingicae aetatis","Aenigmata Merovingicae aetatis",,"213",,,,,,,"CE 4-8","301",1,1,301,"1/1/301","0301-01-01","800","12/31/800","t",,,"1/1/",,,,,,,,,,,,,,
"397","Bed.","Beda","Beda",,"1061","Venerable Bede",,,,,,"CE 7-8","601",1,1,601,"1/1/601","0601-01-01","800","12/31/800","t","c. CE 672/673",672,"1/1/672",673,"f","c. CE 735",735,735,"f",,,,,,,,
"541","Con.Mer.","Concilia aevi Merovingici ab 511 ad 695","Concilia aevi Merovingici ab 511 ad 695",,"1924",,,,,,,"CE 7/8?","601",1,1,601,"1/1/601","0601-01-01","800","12/31/800","f",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"166","Alc.","Alcuinus","Alcuinus",,"304","Alcuin of York; also called Ealhwine, Albinus or Flaccus",,,,,,"CE 8","701",1,1,701,"1/1/701","0701-01-01","800","12/31/800","t","c. CE 735",735,"1/1/735",735,"f","c. CE 804",804,804,"f",,,,,,,,
"188","Anast.-Bibliothec(Ps).","Anastasius bibliothecarius Incertus","Anastasius bibliothecarius Incertus",,"475",,,,,,,"CE 9","801",1,1,801,"1/1/801","0801-01-01","900","12/31/900","t","CE 811",811,"1/1/811",811,,"CE 879",879,879,,,,,,,,,"Y"
"1441","Phot.","Photius","Photius",,"4153",,,,,,,"CE 9","801",1,1,801,"1/1/801","0801-01-01","900","12/31/900","t","CE 820",820,"1/1/820",820,,"CE 891",891,891,,,,,,,,,"Y"
"1262","Nokt.-B.","Notker Balbulus","Notker Balbulus",,"3796","Notker the Stammerer",,,,,,"CE 9","801",1,1,801,"1/1/801","0801-01-01","900","12/31/900","t","c. CE 840",840,"1/1/840",840,"f","CE 912",912,912,,,,,,,,,"Y"
"1146","Mall.Theod.","Mallius Theodorus (Flavius Mallius Theodorus)","Mallius Theodorus (Flavius Mallius Theodorus)",,"3546",,,,,,,,,,,,,,,,"f","CE 4",4,"1/1/4",4,,,,,,,,,,,,,
"1859","Itin.Burdigal.",,,,"3232",,,,,,,,,,,,,,,,"f","CE 4",4,"1/1/4",4,,,,,,,,,,,,,
"1880","Adnot.superLuc.",,,,"186",,,,,,,,,,,,,,,,"f","CE 4-5",4,"1/1/4",5,,,,,,,,,,,,,
"640","Dion.-Ex._AV","Dionysius Exiguus - Auctores Varii","Dionysius Exiguus - Auctores Varii",,"2133",,,,,,,,,,,,,,,,"f",470,470,"1/1/470",470,,"CE 554",554,554,,,"CE 500-545","1/1/500","12/31/545",,,,
"641","Dion.-Ex.","Dionysius Exiguus - Auctores varii","Dionysius Exiguus - Auctores varii",,"2132",,,,,,,,,,,,,,,,"f",470,470,"1/1/470",470,,"CE 554",554,554,,,"CE 500-545","1/1/500","12/31/545",,,,"Y"
"244","Gal.Ant.","Antipater, Gallus","Antipater, Gallus",,"2579",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,"fl. 268-306","1/1/268","12/31/306","f",,,
"600","Cypr.-Gall(Ps).","Cyprianus Gallus (Incertus)","Cyprianus Gallus (Incertus)",,"2037",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,"CE 5","1/1/5","12/31/5",,,"Y","Y"
"602","Cypr.-Gall(Ps)","Cyprianus Gallus, Ps.","Cyprianus Gallus, Ps.",,"2032","Cyprianus Gallus",,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,"CE 5","1/1/5","12/31/5",,,"Y","Y"
"1625","Plac.","Sextus Placitus Papyriensis","Sextus Placitus Papyriensis",,"4159",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,"CE 370","1/1/370","12/31/370",,,"Y",
"594","Curt.","Curtius Rufus, Quintus","Curtius Rufus, Quintus",,"2002",,,,,,,"?",,,,,,,,,"f",,,"1/1/",,,,,,,,"c. CE 40-50?","1/1/40","12/31/50","f",,,"N"
"512","Clod.Lic.","Clodius Licinus, Gaius","Clodius Licinus, Gaius",,"1800",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,"c. CE 4","1/1/4","12/31/4","f",,,
"1709","Trab.","Trabea","Trabea",,"5060",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,"c. BCE 120","1/1/-120","12/31/-120","f",,"N","N"
"464","Carm.AdSenat.","Carmen ad quendam senatorem","Carmen ad quendam senatorem",,"2033","Cyprianus Gallus",,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,"c. 384-394 CE","1/1/384","12/31/349","f",,"Y","Y"
"465","Carm.cont.Pag.","Carmen contra paganos [advesrsum Nichomachum] or Damasi episcopi versus de Praetextato praefecto Urbis","Carmen contra paganos [advesrsum Nichomachum] or Damasi episcopi versus de Praetextato praefecto Urbis",,"1344",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,"c. 384-394","1/1/384","12/31/349","f",,"Y",
"1451","Pompil.","Pompilius","Pompilius",,"4262",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,"100 BCE","1/1/-100","12/31/-100",,,"N","N"
"1051","Lath.","Lathcen","Lathcen",,"3394","Laidcenn mac Buith Bannaig",,,,,,,,,,,,,,,"f",,,"1/1/",,,"CE 661",661,661,,,,,,,,,
"1064","Leo.-M(Ps).","Leo I Papa (Ps.)","Leo I Papa (Ps.)",,"3415",,,,,,,,,,,,,,,,"f",,,"1/1/",,,"CE 461",461,461,,,,,,,,,"Y"
"1213","Mar.Vict.","Marius Victorinus philosophus","Marius Victorinus philosophus",,"3594",,,,,,,,,,,,,,,,"f",,,"1/1/",,,"CE 362",362,362,,,,,,,,,
"1525","Symm.","Q. Aurelius Memmius Symmachus","Q. Aurelius Memmius Symmachus",,"4939",,,,,,,,,,,,,,,,"f",,,"1/1/",,,"c. CE 525",525,525,"f",,,,,,,"Y","Y"
"159","Alber.","Albericus","Albericus",,"302",,,,,,,"?",,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"169","Alf.-A.","Alfius Auitus","Alfius Auitus",,"314",,,,,,,"?",,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"170","Alph.","Alphanus Beneventanus","Alphanus Beneventanus",,"316",,,,,,,"?",,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"272","Arb.","Arbonius Silo","Arbonius Silo",,"597",,,,,,,"?",,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"462","Carm.Sal.","Carmen Saliare","Carmen Saliare",,"1361",,,,,,,"?",,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"521","Can.Ec.Af.","Codex Canonum Ecclesiae Africanae","Codex Canonum Ecclesiae Africanae",,"1309",,,,,,,"?",,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"531","Col.His.","Collectio Hispana","Collectio Hispana",,"1884",,,,,,,"?",,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"661","Drusus.","Drusus, Gaius","Drusus, Gaius",,"2185",,,,,,,"?",,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"340","AV(PL11)","Auctores Varii","Auctores Varii",,"1036",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"220","Vit.Euphros.","Anonymous","Anonymous",,"5335",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"101","Abd.","Abdias","Abdias",,"102",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"107","Act.And.Mat.","Acta Andreae et Matthiae in urbe anthropophagorum","Acta Andreae et Matthiae in urbe anthropophagorum",,"180",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"109","Act.Paul.Thec.","Acta Pauli et Theclae","Acta Pauli et Theclae",,"183",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"113","AI","Acta disputationis Achatii","Acta disputationis Achatii",,"282",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"114","Act.Mar.Mat.","Acta et Martyrium Matthaei","Acta et Martyrium Matthaei",,"181",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"116","AI","Acta fratrum Arvalium","Acta fratrum Arvalium",,"283",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"120","AI","Acta sodalium Augustalium Claudialium","Acta sodalium Augustalium Claudialium",,"287",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"122","AI","Actus Petri cum Simone","Actus Petri cum Simone",,"288",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"123","Act.Verc.","Actus Vercellenses","Actus Vercellenses",,"185",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"125","AI","Ad Liviam de morte Drusi","Ad Liviam de morte Drusi",,"290",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"127","Adso(Ps).","Adso Dervensis Incertus","Adso Dervensis Incertus",,"188",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"133","Ael.Maur.","Aelius Maurus","Aelius Maurus",,"194",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"135","Ael.Sab.","Aelius Sabinus","Aelius Sabinus",,"196",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"141","Sura.","Aemilius Sura","Aemilius Sura",,"4921",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"142","Aen.Per.","Aenigma Peranticum","Aenigma Peranticum",,"214",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"149","Iul.Afr.","Africanus, Iulius","Africanus, Iulius",,"3238",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"173","Ambrosiast(Ps).","Ambrosiaster (Ps)","Ambrosiaster (Ps)",,"418",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"174","Ambr.","Ambrosius","Ambrosius",,"318",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"177","Ambr(Ps).","Ambrosius Mediolanensis Episcopus (Ps.)","Ambrosius Mediolanensis Episcopus (Ps.)",,"381",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"179","Ambr(Ps).","Ambrosius, Ps.","Ambrosius, Ps.",,"382","Ambrose, Pseudo",,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"180","Ambr.","Ambrosius, episcopus Mediolanensis","Ambrosius, episcopus Mediolanensis",,"320",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"194","Comp.Pasch.","Anonymi ","Anonymi ",,"1919",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"196","An.Com.Tra.","Anonymi Comici et Tragici","Anonymi Comici et Tragici",,"426",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"197","An.Ep.Lyr.","Anonymi Epici et Lyrici","Anonymi Epici et Lyrici",,"339",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"198","An.Gramm.","Anonymi Grammatici","Anonymi Grammatici",,"473",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"200","DePhys.Lib.","Anonymous","Anonymous",,"2097",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"201","Coll.Alex.Dindi.","Anonymous","Anonymous",,"1889",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"202","Vit.Euphras.","Anonymous","Anonymous",,"5334",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"203","DeMyst.Bapt.","Anonymous","Anonymous",,"2094",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"204","Carm.DeRes.","Anonymous","Anonymous",,"1356",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"206","DeOrat.Eleem.","Anonymous","Anonymous",,"2096",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"208","Hist.Apoll.B.","Anonymous","Anonymous",,"3024",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,"Y",
"210","Bell.Civ.","Anonymous","Anonymous",,"1063",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"211","DeOleo.Sanct.","Anonymous","Anonymous",,"2095",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"212","Prooemium.","Anonymous","Anonymous",,"4415",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"214","Mort.Alex.","Anonymous","Anonymous",,"3737",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,"Y","N"
"218","Vit.Front.","Anonymous","Anonymous",,"5336",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"219","Pass.Alt.S.Cypr.","Anonymous","Anonymous",,"4002",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"222","Pass.SS.Per.Fel.","Anonymous","Anonymous",,"4003",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"223","DeTax.a.","Anonymous","Anonymous",,"2102",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"224","Test.Porc.","Anonymous","Anonymous",,"5011",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,"Y",
"225","Vit.Eug.","Anonymous","Anonymous",,"5333",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"227","Vit.Epict.EtAst.","Anonymous","Anonymous",,"5332",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"228","DeCreat.","Anonymous","Anonymous",,"2089",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"233","DeReb.Bell.","Anonymous","Anonymous",,"2099",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"236","DeChar.","Anonymous","Anonymous",,"2087",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"237","DeTax.b.","Anonymous","Anonymous",,"2103",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"238","An.De.Poen.","Anonymus","Anonymus",,"427",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"239","An.Ep.","Anonymus","Anonymus",,"428",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"250","Ant.Ruf.","Antonius Rufus","Antonius Rufus",,"502",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"254","Ap.Bar.","Apocalypsis Baruch","Apocalypsis Baruch",,"513",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"255","Ap.Paul.","Apocalypsis Pauli","Apocalypsis Pauli",,"514",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"256","Ap.Thom.","Apocalypsis Thomae","Apocalypsis Thomae",,"254",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"257","Ap.An.","Apocalypsis anonyma","Apocalypsis anonyma",,"512",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"258","Ap.Ps.Meth.","Apocalypsis pseudo-Methodii","Apocalypsis pseudo-Methodii",,"515",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"259","App.Tib.","Appendix Tibulliana","Appendix Tibulliana",,"534",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"265","Min.Apul.","Apuleius, Lucius Caecilius Minutianus","Apuleius, Lucius Caecilius Minutianus",,"3707",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"269","Aquil.","Aquilius Niger","Aquilius Niger",,"589",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"281","Arrun.Cel.","Arruntius Celsus","Arruntius Celsus",,"616",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"284","Asc.Is.","Ascensio Isaiae","Ascensio Isaiae",,"629",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"285","Asp.","Asper","Asper",,"632",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"286","Ass.Mous.","Assumptio Moysi","Assumptio Moysi",,"635",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"290","Athan(Ps).","Athanasius, Ps.","Athanasius, Ps.",,"647",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"294","Select.Var.Lectiones.","Auctor Incertus","Auctor Incertus",,"4720",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
